date,Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Air temperature  (°C) ,Atmosphere (hpa),Relative humidity (%),Power (MW)
2019-01-01 14:30:00,845.4,72.133333,686.302667,10.0,858.627333,31.013333,22.749333
2019-01-01 14:45:00,873.733333,74.266667,709.472,10.0,858.423333,30.653333,22.782
2019-01-01 15:00:00,864.933333,77.066667,702.217333,10.293333,858.251333,29.306667,22.674
2019-01-01 15:15:00,842.866667,95.6,684.624,11.1,857.987333,31.533333,21.707333
2019-01-01 15:30:00,619.333333,124.733333,503.007333,11.1,857.817333,35.16,15.209333
2019-01-01 15:45:00,611.2,119.8,496.348667,11.1,857.68,34.24,14.98
2019-01-01 16:00:00,548.333333,118.4,445.247333,11.1,857.448,33.513333,15.111333
2019-01-01 16:15:00,576.866667,100.133333,468.145333,11.1,857.488,24.813333,14.938
2019-01-01 16:30:00,505.6,113.666667,410.546667,11.1,857.571333,22.866667,14.093333
2019-01-01 16:45:00,540.6,72.6,438.912667,11.1,857.672,23.42,14.66
2019-01-01 17:00:00,533.466667,79.733333,433.012,11.1,857.771333,23.4,14.073333
2019-01-01 17:15:00,447.6,49.333333,363.288,11.1,858.038,23.36,11.547333
2019-01-01 17:30:00,370.333333,40.4,300.277333,11.1,858.167333,27.74,9.436
2019-01-01 17:45:00,287.333333,36.4,232.72,11.1,858.493333,30.0,6.830667
2019-01-01 18:00:00,204.133333,23.933333,165.430667,10.44,858.597333,41.066667,4.382
2019-01-01 18:15:00,108.533333,13.266667,87.804,9.046667,858.711333,43.693333,1.972
2019-01-01 18:30:00,18.2,2.933333,14.399333,8.166667,858.998667,46.513333,0.250667
2019-01-01 18:45:00,1.0,0.0,0.0,7.9,859.196667,47.886667,0.0
2019-01-01 19:00:00,1.0,0.0,0.0,7.533333,859.416667,48.76,0.0
2019-01-01 19:15:00,1.0,0.0,0.0,6.8,859.684,49.64,0.0
2019-01-01 19:30:00,1.0,0.0,0.0,6.8,859.866,47.366667,0.0
2019-01-01 19:45:00,1.0,0.0,0.0,6.8,860.022,47.78,0.0
2019-01-01 20:00:00,1.0,0.0,0.0,6.8,860.146,47.02,0.0
2019-01-01 20:15:00,1.0,0.0,0.0,6.8,860.201333,45.78,0.0
2019-01-01 20:30:00,1.0,0.0,0.0,6.8,860.370667,45.733333,0.0
2019-01-01 20:45:00,1.0,0.0,0.0,6.8,860.356,45.866667,0.0
2019-01-01 21:00:00,1.0,0.0,0.0,6.8,860.542,45.36,0.0
2019-01-01 21:15:00,1.0,0.0,0.0,6.8,860.588,44.853333,0.0
2019-01-01 21:30:00,1.0,0.0,0.0,6.8,860.657333,44.333333,0.0
2019-01-01 21:45:00,1.0,0.0,0.0,6.8,860.786667,44.453333,0.0
2019-01-01 22:00:00,1.0,0.0,0.0,6.8,860.987333,44.866667,0.0
2019-01-01 22:15:00,1.0,0.0,0.0,6.8,861.19,44.086667,0.0
2019-01-01 22:30:00,1.0,0.0,0.0,6.8,861.313333,44.62,0.0
2019-01-01 22:45:00,1.0,0.0,0.0,6.8,861.386667,44.406667,0.0
2019-01-01 23:00:00,1.0,0.0,0.0,6.653333,861.424667,45.326667,0.0
2019-01-01 23:15:00,1.0,0.0,0.0,5.7,861.592667,48.02,0.0
2019-01-01 23:30:00,1.0,0.0,0.0,5.7,861.684667,46.7,0.0
2019-01-01 23:45:00,1.0,0.0,0.0,5.7,861.890667,49.513333,0.0
2019-01-02 00:00:00,1.0,0.0,0.0,5.7,861.96,46.78,0.0
2019-01-02 00:15:00,1.0,0.0,0.0,4.746667,862.098667,50.8,0.0
2019-01-02 00:30:00,1.0,0.0,0.0,4.6,862.16,52.26,0.0
2019-01-02 00:45:00,1.0,0.0,0.0,4.6,862.284,51.933333,0.0
2019-01-02 01:00:00,1.0,0.0,0.0,4.6,862.283333,51.706667,0.0
2019-01-02 01:15:00,1.0,0.0,0.0,4.6,862.380667,51.66,0.0
2019-01-02 01:30:00,1.0,0.0,0.0,4.6,862.266,49.706667,0.0
2019-01-02 01:45:00,1.0,0.0,0.0,4.6,862.268,50.08,0.0
2019-01-02 02:00:00,1.0,0.0,0.0,4.6,862.367333,50.76,0.0
2019-01-02 02:15:00,1.0,0.0,0.0,4.6,862.396,51.806667,0.0
2019-01-02 02:30:00,1.0,0.0,0.0,4.6,862.382667,52.893333,0.0
2019-01-02 02:45:00,1.0,0.0,0.0,4.013333,862.412,53.54,0.0
2019-01-02 03:00:00,1.0,0.0,0.0,3.5,862.484,54.04,0.0
2019-01-02 03:15:00,1.0,0.0,0.0,3.5,862.58,52.933333,0.0
2019-01-02 03:30:00,1.0,0.0,0.0,3.5,862.626,53.173333,0.0
2019-01-02 03:45:00,1.0,0.0,0.0,2.853333,862.649333,56.686667,0.0
2019-01-02 04:00:00,1.0,0.0,0.0,1.4,862.693333,61.92,0.0
2019-01-02 04:15:00,1.0,0.0,0.0,1.4,862.722667,62.32,0.0
2019-01-02 04:30:00,1.0,0.0,0.0,1.4,862.656667,60.0,0.0
2019-01-02 04:45:00,1.0,0.0,0.0,1.4,862.632,59.62,0.0
2019-01-02 05:00:00,1.0,0.0,0.0,1.4,862.579333,62.333333,0.0
2019-01-02 05:15:00,1.0,0.0,0.0,1.4,862.5,63.553333,0.0
2019-01-02 05:30:00,1.0,0.0,0.0,1.4,862.570667,65.46,0.0
2019-01-02 05:45:00,1.0,0.0,0.0,0.666667,862.686,66.493333,0.0
2019-01-02 06:00:00,1.0,0.0,0.0,0.966667,862.61,62.873333,0.0
2019-01-02 06:15:00,1.0,0.0,0.0,1.3,862.595333,61.14,0.0
2019-01-02 06:30:00,1.0,0.0,0.0,1.3,862.744667,61.2,0.0
2019-01-02 06:45:00,1.0,0.0,0.0,1.3,862.842,62.553333,0.0
2019-01-02 07:00:00,1.0,0.0,0.0,1.033333,862.984,63.94,0.0
2019-01-02 07:15:00,1.0,0.0,0.0,0.3,863.175333,67.38,0.0
2019-01-02 07:30:00,1.0,0.0,0.0,-0.433333,863.498667,71.486667,0.0
2019-01-02 07:45:00,1.0,0.0,0.0,-0.8,863.718,72.966667,0.0
2019-01-02 08:00:00,1.0,0.0,0.0,-0.8,863.919333,73.626667,0.0
2019-01-02 08:15:00,1.8,0.933333,1.299333,-0.8,864.184667,72.966667,0.0
2019-01-02 08:30:00,9.266667,7.066667,7.957333,-0.8,864.356,72.846667,0.172
2019-01-02 08:45:00,88.666667,20.333333,72.159333,-0.4,864.54,68.366667,2.147333
2019-01-02 09:00:00,115.8,70.2,94.030667,0.733333,864.599333,66.066667,4.734
2019-01-02 09:15:00,179.533333,134.466667,145.836667,1.2,864.577333,63.273333,7.238667
2019-01-02 09:30:00,310.133333,170.866667,251.828,2.446667,864.526,58.826667,9.869333
2019-01-02 09:45:00,502.533333,196.266667,408.381333,2.593333,864.562667,61.306667,12.295333
2019-01-02 10:00:00,581.933333,241.266667,473.071333,2.3,864.562667,62.726667,14.164
2019-01-02 10:15:00,631.466667,278.0,513.238,2.666667,864.768667,61.026667,15.773333
2019-01-02 10:30:00,692.266667,319.8,562.285333,3.693333,864.808,55.44,17.377333
2019-01-02 10:45:00,739.0,354.733333,600.230667,4.94,864.720667,50.306667,18.775333
2019-01-02 11:00:00,781.2,381.066667,634.876667,5.673333,864.54,50.553333,19.910667
2019-01-02 11:15:00,822.533333,390.333333,668.33,4.5,864.418667,54.586667,20.967333
2019-01-02 11:30:00,862.4,379.533333,700.648,4.72,864.132667,51.92,21.802
2019-01-02 11:45:00,904.066667,354.866667,734.318,5.6,863.78,47.673333,22.548
2019-01-02 12:00:00,935.8,315.533333,759.977333,5.6,863.536667,47.02,23.164
2019-01-02 12:15:00,972.466667,269.0,789.806667,6.113333,863.303333,46.08,23.82
2019-01-02 12:30:00,992.6,220.2,806.044667,6.7,863.116,43.52,24.186
2019-01-02 12:45:00,1013.466667,174.533333,822.827333,6.7,862.768667,40.2,24.557333
2019-01-02 13:00:00,1031.0,137.133333,837.442,7.8,862.375333,37.293333,24.902
2019-01-02 13:15:00,1032.133333,113.2,838.037333,7.8,862.030667,32.753333,24.92
2019-01-02 13:30:00,1027.466667,94.6,834.356667,8.093333,861.586,30.42,24.914
2019-01-02 13:45:00,1024.8,81.2,832.083333,8.9,861.242,29.553333,24.764667
2019-01-02 14:00:00,1007.266667,71.666667,817.574,9.266667,860.848667,26.926667,24.538
2019-01-02 14:15:00,977.0,66.666667,793.053333,10.0,860.513333,28.446667,24.233333
2019-01-02 14:30:00,933.266667,61.533333,757.541333,10.0,860.246667,28.146667,23.690667
2019-01-02 14:45:00,896.866667,57.733333,727.768,10.0,859.954,28.373333,23.169333
2019-01-02 15:00:00,861.8,53.6,699.239333,11.1,859.614667,27.366667,22.571333
2019-01-02 15:15:00,821.8,49.266667,667.138667,11.686667,859.469333,26.32,21.797333
2019-01-02 15:30:00,781.933333,46.066667,634.605333,12.2,859.346,26.72,20.921333
2019-01-02 15:45:00,729.666667,44.066667,592.326667,12.2,859.242667,29.773333,19.940667
2019-01-02 16:00:00,691.466667,43.2,561.254667,12.2,859.198667,30.286667,18.923333
2019-01-02 16:15:00,654.4,42.4,530.831333,12.2,859.09,28.946667,17.763333
2019-01-02 16:30:00,607.933333,40.133333,493.317333,12.2,859.028667,31.253333,16.482667
2019-01-02 16:45:00,555.733333,40.066667,450.93,12.2,858.99,34.166667,15.088
2019-01-02 17:00:00,492.466667,37.466667,399.504,12.2,858.984,34.226667,13.276
2019-01-02 17:15:00,436.2,34.133333,354.032,12.2,858.990667,34.466667,11.452667
2019-01-02 17:30:00,363.133333,31.4,294.486,11.54,858.937333,37.733333,9.210667
2019-01-02 17:45:00,278.0,27.066667,225.138667,11.1,859.006,39.906667,6.557333
2019-01-02 18:00:00,192.133333,21.4,155.688667,10.146667,859.136667,41.846667,4.020667
2019-01-02 18:15:00,113.733333,13.933333,91.920667,9.78,859.25,43.62,1.982
2019-01-02 18:30:00,23.866667,3.933333,18.946,8.9,859.576,45.613333,0.322
2019-01-02 18:45:00,1.0,0.0,0.054,8.3,859.74,47.32,0.0
2019-01-02 19:00:00,1.0,0.0,0.0,7.9,859.933333,47.1,0.0
2019-01-02 19:15:00,1.0,0.0,0.0,7.9,860.122667,45.733333,0.0
2019-01-02 19:30:00,1.0,0.0,0.0,7.9,860.377333,45.146667,0.0
2019-01-02 19:45:00,1.0,0.0,0.0,7.9,860.544,43.973333,0.0
2019-01-02 20:00:00,1.0,0.0,0.0,7.9,860.650667,43.986667,0.0
2019-01-02 20:15:00,1.0,0.0,0.0,7.9,860.912,43.833333,0.0
2019-01-02 20:30:00,1.0,0.0,0.0,7.9,861.112667,43.893333,0.0
2019-01-02 20:45:00,1.0,0.0,0.0,7.9,861.304,42.42,0.0
2019-01-02 21:00:00,1.0,0.0,0.0,7.46,861.335333,43.913333,0.0
2019-01-02 21:15:00,1.0,0.0,0.0,6.8,861.313333,45.7,0.0
2019-01-02 21:30:00,1.0,0.0,0.0,6.8,861.328,46.406667,0.0
2019-01-02 21:45:00,1.0,0.0,0.0,6.8,861.408667,49.166667,0.0
2019-01-02 22:00:00,1.0,0.0,0.0,6.8,861.402,49.886667,0.0
2019-01-02 22:15:00,1.0,0.0,0.0,6.286667,861.342667,51.08,0.0
2019-01-02 22:30:00,1.0,0.0,0.0,5.7,861.283333,52.733333,0.0
2019-01-02 22:45:00,1.0,0.0,0.0,5.7,861.291333,53.646667,0.0
2019-01-02 23:00:00,1.0,0.0,0.0,5.48,861.238,55.306667,0.0
2019-01-02 23:15:00,1.0,0.0,0.0,3.793333,861.306,58.386667,0.0
2019-01-02 23:30:00,1.0,0.0,0.0,4.16,861.159333,56.0,0.0
2019-01-02 23:45:00,1.0,0.0,0.0,4.6,861.144,54.38,0.0
2019-01-03 00:00:00,1.0,0.0,0.0,4.6,861.136,56.753333,0.0
2019-01-03 00:15:00,1.0,0.0,0.0,4.6,861.16,56.126667,0.0
2019-01-03 00:30:00,1.0,0.0,0.0,4.6,861.16,58.333333,0.0
2019-01-03 00:45:00,1.0,0.0,0.0,4.6,861.112,61.013333,0.0
2019-01-03 01:00:00,1.0,0.0,0.0,4.6,861.191333,62.76,0.0
2019-01-03 01:15:00,1.0,0.0,0.0,4.16,861.342667,62.613333,0.0
2019-01-03 01:30:00,1.0,0.0,0.0,3.5,861.408667,64.913333,0.0
2019-01-03 01:45:00,1.0,0.0,0.0,3.5,861.462,64.906667,0.0
2019-01-03 02:00:00,1.0,0.0,0.0,3.5,861.439333,65.8,0.0
2019-01-03 02:15:00,1.0,0.0,0.0,3.5,861.533333,67.393333,0.0
2019-01-03 02:30:00,1.0,0.0,0.0,3.5,861.446667,68.946667,0.0
2019-01-03 02:45:00,1.0,0.0,0.0,3.5,861.365333,69.6,0.0
2019-01-03 03:00:00,1.0,0.0,0.0,3.5,861.212667,70.973333,0.0
2019-01-03 03:15:00,1.0,0.0,0.0,3.5,861.064667,69.22,0.0
2019-01-03 03:30:00,1.0,0.0,0.0,3.5,860.773333,66.293333,0.0
2019-01-03 03:45:00,1.0,0.0,0.0,3.28,860.565333,70.853333,0.0
2019-01-03 04:00:00,1.0,0.0,0.0,2.546667,860.542,72.28,0.0
2019-01-03 04:15:00,1.0,0.0,0.0,3.5,860.436667,66.326667,0.0
2019-01-03 04:30:00,1.0,0.0,0.0,3.5,860.271333,63.553333,0.0
2019-01-03 04:45:00,1.0,0.0,0.0,3.5,860.224,63.873333,0.0
2019-01-03 05:00:00,1.0,0.0,0.0,3.5,860.232,65.146667,0.0
2019-01-03 05:15:00,1.0,0.0,0.0,3.5,860.136667,64.606667,0.0
2019-01-03 05:30:00,1.0,0.0,0.0,3.5,860.074,62.4,0.0
2019-01-03 05:45:00,1.0,0.0,0.0,3.5,860.117,61.28,0.0
2019-01-03 06:00:00,1.0,0.0,0.0,3.5,860.029333,59.78,0.0
2019-01-03 06:15:00,1.0,0.0,0.0,3.5,859.955333,58.686667,0.0
2019-01-03 06:30:00,1.0,0.0,0.0,3.5,859.977333,57.993333,0.0
2019-01-03 06:45:00,1.0,0.0,0.0,3.5,860.021333,57.186667,0.0
2019-01-03 07:00:00,1.0,0.0,0.0,3.5,860.208,57.106667,0.0
2019-01-03 07:15:00,1.0,0.0,0.0,3.5,860.256,57.14,0.0
2019-01-03 07:30:00,1.0,0.0,0.0,3.5,860.392667,56.873333,0.0
2019-01-03 07:45:00,1.0,0.0,0.0,3.5,860.466667,55.12,0.0
2019-01-03 08:00:00,1.0,0.0,0.0,3.5,860.565333,54.68,0.0
2019-01-03 08:15:00,2.6,0.933333,2.218,1.6,860.818,62.946667,0.0
2019-01-03 08:30:00,11.266667,7.333333,9.636667,2.133333,860.941333,60.88,0.182
2019-01-03 08:45:00,90.066667,20.666667,73.242667,2.4,861.088667,58.7,1.818
2019-01-03 09:00:00,135.8,68.0,110.216,3.426667,861.152,54.933333,4.218667
2019-01-03 09:15:00,163.866667,128.666667,132.952,3.5,861.208,54.393333,6.772667
2019-01-03 09:30:00,305.6,166.133333,248.093333,3.5,861.183333,54.153333,9.512
2019-01-03 09:45:00,490.0,193.733333,398.258667,3.5,861.206667,53.1,11.916667
2019-01-03 10:00:00,584.133333,242.133333,474.802667,4.38,861.144,51.173333,14.018667
2019-01-03 10:15:00,643.8,282.333333,523.360667,4.6,861.176,48.6,15.956
2019-01-03 10:30:00,696.066667,319.466667,565.476667,4.6,861.260667,47.34,17.519333
2019-01-03 10:45:00,736.866667,349.066667,598.552,5.7,861.283333,45.42,18.729333
2019-01-03 11:00:00,773.066667,367.266667,627.893333,5.7,861.261333,45.68,19.742
2019-01-03 11:15:00,817.466667,372.6,663.89,5.773333,861.096667,44.94,20.830667
2019-01-03 11:30:00,862.666667,367.533333,700.592667,6.8,860.78,40.92,22.092
2019-01-03 11:45:00,921.066667,344.533333,747.906667,6.8,860.206667,35.233333,23.366
2019-01-03 12:00:00,948.066667,288.866667,769.667333,7.753333,859.832,33.52,24.062667
2019-01-03 12:15:00,978.733333,241.133333,794.84,7.9,859.584667,32.38,24.530667
2019-01-03 12:30:00,1000.333333,196.333333,812.217333,7.966667,859.258,32.033333,24.987333
2019-01-03 12:45:00,1015.666667,156.266667,824.777333,8.9,858.898,30.56,25.36
2019-01-03 13:00:00,1022.7,126.7,830.433,8.9,858.601,29.82,25.481
2019-01-03 13:15:00,1039.333333,106.666667,843.938667,8.9,858.054,27.213333,25.868
2019-01-03 13:30:00,995.333333,92.866667,808.264667,8.9,857.695333,25.126667,24.249333
2019-01-03 13:45:00,861.733333,85.933333,699.727333,9.56,857.362,23.613333,22.168667
2019-01-03 14:00:00,839.4,90.333333,681.648,10.0,857.004667,23.053333,20.504
2019-01-03 14:15:00,706.3,95.4,573.597,10.0,856.695,22.85,17.047
2019-01-03 14:30:00,606.8,104.466667,492.668,11.1,856.305333,20.766667,15.253333
2019-01-03 14:45:00,678.133333,95.266667,550.480667,11.1,855.951333,21.06,17.389333
2019-01-03 15:00:00,673.066667,83.266667,546.53,11.1,855.838,21.766667,18.304667
2019-01-03 15:15:00,624.066667,65.933333,506.741333,11.1,855.524667,19.46,16.518
2019-01-03 15:30:00,641.0,72.666667,520.492,11.1,855.607333,20.966667,16.654667
2019-01-03 15:45:00,769.4,65.133333,624.536667,11.1,855.536667,21.173333,20.402
2019-01-03 16:00:00,699.933333,60.733333,568.453333,11.1,855.499333,19.693333,18.408
2019-01-03 16:15:00,674.6,58.0,547.506,11.1,855.491333,19.746667,17.590667
2019-01-03 16:30:00,622.066667,53.266667,504.902,11.1,855.594667,19.886667,15.818
2019-01-03 16:45:00,589.133333,61.2,478.106,11.1,855.616,20.24,15.066
2019-01-03 17:00:00,355.266667,48.466667,288.368,11.1,855.814,20.84,9.493333
2019-01-03 17:15:00,290.066667,50.8,235.425333,11.1,855.936667,21.36,7.766
2019-01-03 17:30:00,307.866667,64.4,249.772,11.1,856.192,21.84,8.2
2019-01-03 17:45:00,190.8,50.4,154.768,11.1,856.434,22.793333,4.77
2019-01-03 18:00:00,142.466667,45.0,115.520667,10.733333,856.473333,23.9,3.032667
2019-01-03 18:15:00,117.6,22.466667,95.167333,10.0,856.636,24.826667,2.092
2019-01-03 18:30:00,26.666667,6.2,21.274667,9.926667,856.782667,27.026667,0.395333
2019-01-03 18:45:00,0.133333,0.0,0.054,8.9,856.944667,28.966667,0.0
2019-01-03 19:00:00,0.0,0.0,0.0,8.9,857.172667,29.76,0.0
2019-01-03 19:15:00,0.0,0.0,0.0,8.566667,857.400667,31.573333,0.0
2019-01-03 19:30:00,0.0,0.0,0.0,7.9,857.611333,35.173333,0.0
2019-01-03 19:45:00,0.0,0.0,0.0,7.9,857.710667,36.313333,0.0
2019-01-03 20:00:00,0.0,0.0,0.0,7.9,857.811333,36.553333,0.0
2019-01-03 20:15:00,0.0,0.0,0.0,7.9,857.887333,35.88,0.0
2019-01-03 20:30:00,0.0,0.0,0.0,7.9,857.970667,30.89,0.0
2019-01-03 20:45:00,0.0,0.0,0.0,7.9,858.070667,30.96,0.0
2019-01-03 21:00:00,0.0,0.0,0.0,7.9,858.122667,32.013333,0.0
2019-01-03 21:15:00,0.0,0.0,0.0,7.826667,858.137333,32.34,0.0
2019-01-03 21:30:00,0.0,0.0,0.0,6.8,858.196,32.493333,0.0
2019-01-03 21:45:00,0.0,0.0,0.0,6.8,858.312,32.04,0.0
2019-01-03 22:00:00,0.0,0.0,0.0,6.8,858.408,31.606667,0.0
2019-01-03 22:15:00,0.0,0.0,0.0,6.8,858.463333,31.313333,0.0
2019-01-03 22:30:00,0.0,0.0,0.0,6.8,858.524,30.62,0.0
2019-01-03 22:45:00,0.0,0.0,0.0,6.8,858.553333,30.32,0.0
2019-01-03 23:00:00,0.0,0.0,0.0,6.8,858.598,30.133333,0.0
2019-01-03 23:15:00,0.0,0.0,0.0,6.8,858.62,30.84,0.0
2019-01-03 23:30:00,0.0,0.0,0.0,6.506667,858.75,32.56,0.0
2019-01-03 23:45:00,0.0,0.0,0.0,5.7,858.836,32.633333,0.0
2019-01-04 00:00:00,0.0,0.0,0.0,5.7,858.875333,32.653333,0.0
2019-01-04 00:15:00,0.0,0.0,0.0,5.7,858.991333,32.786667,0.0
2019-01-04 00:30:00,0.0,0.0,0.0,5.7,859.066667,32.493333,0.0
2019-01-04 00:45:00,0.0,0.0,0.0,5.7,859.144667,32.513333,0.0
2019-01-04 01:00:00,0.0,0.0,0.0,5.7,859.332667,32.26,0.0
2019-01-04 01:15:00,0.0,0.0,0.0,5.7,859.546,32.313333,0.0
2019-01-04 01:30:00,0.0,0.0,0.0,5.7,859.636,31.726667,0.0
2019-01-04 01:45:00,0.0,0.0,0.0,5.7,859.668,31.573333,0.0
2019-01-04 02:00:00,0.0,0.0,0.0,5.113333,859.756,31.14,0.0
2019-01-04 02:15:00,0.0,0.0,0.0,4.6,859.865333,30.333333,0.0
2019-01-04 02:30:00,0.0,0.0,0.0,4.6,859.954667,29.92,0.0
2019-01-04 02:45:00,0.0,0.0,0.0,4.6,860.036667,29.146667,0.0
2019-01-04 03:00:00,0.0,0.0,0.0,4.6,860.286,29.493333,0.0
2019-01-04 03:15:00,0.0,0.0,0.0,4.6,860.271333,29.5,0.0
2019-01-04 03:30:00,0.0,0.0,0.0,4.6,860.310667,29.48,0.0
2019-01-04 03:45:00,0.0,0.0,0.0,4.6,860.232,28.986667,0.0
2019-01-04 04:00:00,0.0,0.0,0.0,4.6,860.192,29.773333,0.0
2019-01-04 04:15:00,0.0,0.0,0.0,3.573333,860.208,31.02,0.0
2019-01-04 04:30:00,0.0,0.0,0.0,3.5,860.216,31.446667,0.0
2019-01-04 04:45:00,0.0,0.0,0.0,3.5,860.184,31.466667,0.0
2019-01-04 05:00:00,0.0,0.0,0.0,3.5,860.113333,31.066667,0.0
2019-01-04 05:15:00,0.0,0.0,0.0,3.5,860.014,30.026667,0.0
2019-01-04 05:30:00,0.0,0.0,0.0,3.5,860.074667,30.02,0.0
2019-01-04 05:45:00,0.0,0.0,0.0,3.5,859.978,31.166667,0.0
2019-01-04 06:00:00,0.0,0.0,0.0,3.426667,859.984667,31.786667,0.0
2019-01-04 06:15:00,0.0,0.0,0.0,0.8,860.168667,42.853333,0.0
2019-01-04 06:30:00,0.0,0.0,0.0,0.3,860.264,42.553333,0.0
2019-01-04 06:45:00,0.0,0.0,0.0,0.566667,860.363333,39.933333,0.0
2019-01-04 07:00:00,0.0,0.0,0.0,1.3,860.437333,37.186667,0.0
2019-01-04 07:15:00,0.0,0.0,0.0,1.3,860.43,35.153333,0.0
