date,Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Air temperature  (°C) ,Atmosphere (hpa),Relative humidity (%),Power (MW)
2019-01-01 11:00:00,179,0,132,2.1,1036.5,71.9,19.09
2019-01-01 11:15:00,166,0,123,2.3,1036.5,72.0,17.74
2019-01-01 11:30:00,153,0,112,2.4,1036.3,72.1,16.67
2019-01-01 11:45:00,148,0,109,2.5,1035.9,71.7,15.64
2019-01-01 12:00:00,221,0,156,2.6,1035.1,72.0,24.31
2019-01-01 12:15:00,209,0,155,2.7,1034.7,71.0,22.02
2019-01-01 12:30:00,218,0,161,2.7,1034.6,70.5,25.36
2019-01-01 12:45:00,211,0,145,2.8,1034.4,69.8,24.48
2019-01-01 13:00:00,248,0,172,2.9,1034.1,70.6,29.93
2019-01-01 13:15:00,690,0,537,3.4,1033.5,68.5,74.18
2019-01-01 13:30:00,657,0,510,4.7,1033.3,65.3,64.17
2019-01-01 13:45:00,655,0,501,4.1,1033.0,66.0,51.1
2019-01-01 14:00:00,597,0,463,4.5,1032.6,64.8,55.71
2019-01-01 14:15:00,554,0,426,4.5,1032.6,64.0,62.99
2019-01-01 14:30:00,513,0,391,4.6,1032.2,65.3,57.99
2019-01-01 14:45:00,486,0,365,4.5,1032.2,63.0,54.58
2019-01-01 15:00:00,435,0,320,4.9,1032.4,63.3,48.57
2019-01-01 15:15:00,107,0,78,4.9,1032.4,63.0,10.88
2019-01-01 15:30:00,422,0,289,5.4,1032.3,61.9,45.11
2019-01-01 15:45:00,192,0,136,5.2,1032.3,60.8,21.99
2019-01-01 16:00:00,100,0,69,4.2,1032.4,64.3,10.64
2019-01-01 16:15:00,163,0,113,4.5,1032.5,64.9,14.47
2019-01-01 16:30:00,51,0,38,4.6,1032.7,64.1,5.06
2019-01-01 16:45:00,38,0,28,4.5,1032.8,65.7,3.44
2019-01-01 17:00:00,17,0,12,4.0,1032.8,69.0,1.39
2019-01-01 17:15:00,6,0,5,3.6,1033.3,72.1,0.21
2019-01-01 17:30:00,0,0,0,3.3,1033.6,74.1,0.0
2019-01-01 17:45:00,0,0,0,3.2,1033.6,74.8,0.0
2019-01-01 18:00:00,0,0,0,3.2,1033.9,74.8,0.0
2019-01-01 18:15:00,0,0,0,3.1,1034.0,75.8,0.0
2019-01-01 18:30:00,0,0,0,3.0,1034.4,76.2,0.0
2019-01-01 18:45:00,0,0,0,3.1,1034.2,77.0,0.0
2019-01-01 19:00:00,0,0,0,2.9,1034.2,77.0,0.0
2019-01-01 19:15:00,0,0,0,3.1,1034.3,76.0,0.0
2019-01-01 19:30:00,0,0,0,3.0,1034.4,76.0,0.0
2019-01-01 19:45:00,0,0,0,2.8,1034.4,76.8,0.0
2019-01-01 20:00:00,0,0,0,2.7,1034.2,78.1,0.0
2019-01-01 20:15:00,0,0,0,2.9,1034.4,77.8,0.0
2019-01-01 20:30:00,0,0,0,2.9,1034.2,78.0,0.0
2019-01-01 20:45:00,0,0,0,2.5,1034.1,79.2,0.0
2019-01-01 21:00:00,0,0,0,2.5,1034.3,80.3,0.0
2019-01-01 21:15:00,0,0,0,2.6,1034.5,80.3,0.0
2019-01-01 21:30:00,0,0,0,2.5,1034.6,79.3,0.0
2019-01-01 21:45:00,0,0,0,2.3,1034.7,80.6,0.0
2019-01-01 22:00:00,0,0,0,2.2,1034.7,82.0,0.0
2019-01-01 22:15:00,0,0,0,2.3,1035.0,82.5,0.0
2019-01-01 22:30:00,0,0,0,2.2,1035.0,83.1,0.0
2019-01-01 22:45:00,0,0,0,2.1,1035.3,83.7,0.0
2019-01-01 23:00:00,0,0,0,2.1,1035.1,84.0,0.0
2019-01-01 23:15:00,0,0,0,2.0,1035.3,84.3,0.0
2019-01-01 23:30:00,0,0,0,1.9,1035.3,84.9,0.0
2019-01-01 23:45:00,0,0,0,1.9,1035.3,85.0,0.0
2019-01-02 00:00:00,0,0,0,1.8,1035.3,85.2,0.0
2019-01-02 00:15:00,0,0,0,1.7,1035.3,85.6,0.0
2019-01-02 00:30:00,0,0,0,1.7,1035.4,85.8,0.0
2019-01-02 00:45:00,0,0,0,1.7,1035.3,85.9,0.0
2019-01-02 01:00:00,0,0,0,1.7,1035.4,86.3,0.0
2019-01-02 01:15:00,0,0,0,1.5,1035.3,86.5,0.0
2019-01-02 01:30:00,0,0,0,1.6,1035.3,86.2,0.0
2019-01-02 01:45:00,0,0,0,1.6,1035.5,86.0,0.0
2019-01-02 02:00:00,0,0,0,1.6,1035.4,85.5,0.0
2019-01-02 02:15:00,0,0,0,1.6,1035.4,85.9,0.0
2019-01-02 02:30:00,0,0,0,1.7,1035.1,85.8,0.0
2019-01-02 02:45:00,0,0,0,1.6,1034.9,85.5,0.0
2019-01-02 03:00:00,0,0,0,1.5,1034.8,85.2,0.0
2019-01-02 03:15:00,0,0,0,1.5,1034.7,85.4,0.0
2019-01-02 03:30:00,0,0,0,1.4,1034.3,85.2,0.0
2019-01-02 03:45:00,0,0,0,1.4,1034.1,85.1,0.0
2019-01-02 04:00:00,0,0,0,1.5,1033.7,85.2,0.0
2019-01-02 04:15:00,0,0,0,1.4,1033.6,84.9,0.0
2019-01-02 04:30:00,0,0,0,1.4,1033.5,85.0,0.0
2019-01-02 04:45:00,0,0,0,1.4,1033.2,84.8,0.0
2019-01-02 05:00:00,0,0,0,1.4,1033.0,84.5,0.0
2019-01-02 05:15:00,0,0,0,1.4,1033.2,84.8,0.0
2019-01-02 05:30:00,0,0,0,1.5,1033.0,84.5,0.0
2019-01-02 05:45:00,0,0,0,1.6,1033.0,84.5,0.0
2019-01-02 06:00:00,0,0,0,1.5,1033.0,85.3,0.0
2019-01-02 06:15:00,0,0,0,1.5,1033.0,85.0,0.0
2019-01-02 06:30:00,0,0,0,1.5,1033.1,84.7,0.0
2019-01-02 06:45:00,0,0,0,1.6,1033.4,85.0,0.0
2019-01-02 07:00:00,0,0,0,1.5,1033.4,84.4,0.0
2019-01-02 07:15:00,0,0,0,1.5,1033.2,84.7,0.0
2019-01-02 07:30:00,0,0,0,1.4,1033.4,84.3,0.0
2019-01-02 07:45:00,5,0,4,1.4,1033.5,84.2,0.1
2019-01-02 08:00:00,12,0,9,1.5,1033.6,83.9,0.84
2019-01-02 08:15:00,22,0,16,1.6,1033.9,84.2,1.71
2019-01-02 08:30:00,32,0,24,1.7,1033.9,84.0,2.9
2019-01-02 08:45:00,42,0,31,1.8,1034.0,84.3,4.25
2019-01-02 09:00:00,55,0,39,2.1,1034.2,84.1,6.13
2019-01-02 09:15:00,61,0,45,2.3,1034.5,85.2,7.21
2019-01-02 09:30:00,76,0,56,2.4,1034.5,85.6,8.95
2019-01-02 09:45:00,90,0,66,2.6,1034.4,85.7,10.37
2019-01-02 10:00:00,110,0,81,2.9,1034.4,85.5,12.35
2019-01-02 10:15:00,126,0,91,3.1,1034.2,84.7,14.28
2019-01-02 10:30:00,141,0,104,3.1,1033.8,83.7,15.85
2019-01-02 10:45:00,154,0,113,3.4,1033.7,82.2,16.64
2019-01-02 11:00:00,158,0,118,3.3,1033.2,81.2,16.59
2019-01-02 11:15:00,178,0,131,3.4,1033.1,80.4,18.75
2019-01-02 11:30:00,170,0,127,3.7,1032.5,80.4,17.85
2019-01-02 11:45:00,184,0,135,3.7,1032.1,80.2,19.54
2019-01-02 12:00:00,186,0,137,3.8,1031.9,79.9,19.76
2019-01-02 12:15:00,190,0,142,4.2,1031.5,78.4,19.42
2019-01-02 12:30:00,198,0,145,4.1,1031.2,78.3,20.58
2019-01-02 12:45:00,225,0,161,4.5,1030.9,77.1,23.29
2019-01-02 13:00:00,197,0,144,4.5,1030.5,74.0,20.13
2019-01-02 13:15:00,185,0,135,4.7,1030.4,72.9,19.32
2019-01-02 13:30:00,139,0,104,4.5,1030.1,73.5,13.8
2019-01-02 13:45:00,147,0,107,4.6,1030.2,73.6,14.94
2019-01-02 14:00:00,154,0,111,4.7,1030.0,73.2,15.83
2019-01-02 14:15:00,129,0,93,4.8,1030.0,73.7,13.88
2019-01-02 14:30:00,121,0,87,4.9,1029.9,72.8,13.11
2019-01-02 14:45:00,98,0,71,4.9,1029.8,72.0,10.72
2019-01-02 15:00:00,92,0,67,5.1,1029.8,71.8,10.27
2019-01-02 15:15:00,84,0,60,4.8,1029.8,73.1,9.63
2019-01-02 15:30:00,63,0,47,5.0,1030.0,72.6,6.85
2019-01-02 15:45:00,56,0,41,4.9,1030.1,72.9,5.93
2019-01-02 16:00:00,46,0,35,5.0,1030.2,72.3,4.71
2019-01-02 16:15:00,40,0,30,5.0,1030.1,71.8,3.94
2019-01-02 16:30:00,25,0,19,5.0,1030.0,71.8,2.18
2019-01-02 16:45:00,15,0,12,4.8,1030.0,72.8,1.15
2019-01-02 17:00:00,8,0,7,4.7,1029.9,72.8,0.52
2019-01-02 17:15:00,1,0,1,4.6,1030.2,73.1,0.0
2019-01-02 17:30:00,0,0,0,4.6,1030.3,73.9,0.0
2019-01-02 17:45:00,0,0,0,4.6,1030.3,73.6,0.0
2019-01-02 18:00:00,0,0,0,4.6,1030.5,75.1,0.0
2019-01-02 18:15:00,0,0,0,4.5,1030.6,77.0,0.0
2019-01-02 18:30:00,0,0,0,4.7,1030.9,77.5,0.0
2019-01-02 18:45:00,0,0,0,4.6,1030.9,77.3,0.0
2019-01-02 19:00:00,0,0,0,4.5,1031.0,78.1,0.0
2019-01-02 19:15:00,0,0,0,4.4,1031.1,78.7,0.0
2019-01-02 19:30:00,0,0,0,4.4,1031.3,79.2,0.0
2019-01-02 19:45:00,0,0,0,3.9,1031.3,80.8,0.0
2019-01-02 20:00:00,0,0,0,3.9,1031.2,82.0,0.0
2019-01-02 20:15:00,0,0,0,3.8,1031.1,83.1,0.0
2019-01-02 20:30:00,0,0,0,4.2,1031.3,82.0,0.0
2019-01-02 20:45:00,0,0,0,4.1,1031.3,82.3,0.0
2019-01-02 21:00:00,0,0,0,4.1,1031.4,82.3,0.0
2019-01-02 21:15:00,0,0,0,4.0,1031.4,82.3,0.0
2019-01-02 21:30:00,0,0,0,4.0,1031.3,82.7,0.0
2019-01-02 21:45:00,0,0,0,3.9,1031.3,82.8,0.0
2019-01-02 22:00:00,0,0,0,4.1,1031.4,82.9,0.0
2019-01-02 22:15:00,0,0,0,3.8,1031.4,83.5,0.0
2019-01-02 22:30:00,0,0,0,3.5,1031.2,84.3,0.0
2019-01-02 22:45:00,0,0,0,3.5,1031.2,84.4,0.0
2019-01-02 23:00:00,0,0,0,3.6,1031.3,84.5,0.0
2019-01-02 23:15:00,0,0,0,3.4,1031.4,85.3,0.0
2019-01-02 23:30:00,0,0,0,3.4,1031.5,85.6,0.0
2019-01-02 23:45:00,0,0,0,3.5,1031.5,85.6,0.0
2019-01-03 00:00:00,0,0,0,3.5,1031.4,85.3,0.0
2019-01-03 00:15:00,0,0,0,3.7,1031.5,85.2,0.0
2019-01-03 00:30:00,0,0,0,3.6,1031.5,85.1,0.0
2019-01-03 00:45:00,0,0,0,3.4,1031.5,85.1,0.0
2019-01-03 01:00:00,0,0,0,3.4,1031.5,85.2,0.0
2019-01-03 01:15:00,0,0,0,3.4,1031.3,85.5,0.0
2019-01-03 01:30:00,0,0,0,3.4,1031.5,86.1,0.0
2019-01-03 01:45:00,0,0,0,3.4,1031.3,86.1,0.0
2019-01-03 02:00:00,0,0,0,3.2,1031.3,86.4,0.0
2019-01-03 02:15:00,0,0,0,3.2,1031.2,86.1,0.0
2019-01-03 02:30:00,0,0,0,3.2,1031.0,86.2,0.0
2019-01-03 02:45:00,0,0,0,3.2,1030.8,86.5,0.0
2019-01-03 03:00:00,0,0,0,3.2,1030.7,86.1,0.0
2019-01-03 03:15:00,0,0,0,3.2,1030.5,86.0,0.0
2019-01-03 03:30:00,0,0,0,3.2,1030.4,86.2,0.0
2019-01-03 03:45:00,0,0,0,3.2,1030.4,86.0,0.0
2019-01-03 04:00:00,0,0,0,3.1,1030.3,85.7,0.0
2019-01-03 04:15:00,0,0,0,3.1,1030.2,85.9,0.0
2019-01-03 04:30:00,0,0,0,3.0,1030.2,86.0,0.0
2019-01-03 04:45:00,0,0,0,3.2,1030.1,85.9,0.0
2019-01-03 05:00:00,0,0,0,2.9,1030.1,85.8,0.0
2019-01-03 05:15:00,0,0,0,3.0,1029.9,85.7,0.0
2019-01-03 05:30:00,0,0,0,3.0,1030.0,85.7,0.0
2019-01-03 05:45:00,0,0,0,3.1,1030.0,86.2,0.0
2019-01-03 06:00:00,0,0,0,3.1,1030.0,85.8,0.0
2019-01-03 06:15:00,0,0,0,3.0,1029.9,86.0,0.0
2019-01-03 06:30:00,0,0,0,3.0,1030.0,85.9,0.0
2019-01-03 06:45:00,0,0,0,3.0,1030.0,85.9,0.0
2019-01-03 07:00:00,0,0,0,2.8,1030.1,85.8,0.0
2019-01-03 07:15:00,0,0,0,3.0,1030.3,85.7,0.0
2019-01-03 07:30:00,3,0,2,2.8,1030.4,85.7,0.0
2019-01-03 07:45:00,11,0,8,3.0,1030.7,85.5,0.7
2019-01-03 08:00:00,23,0,17,3.1,1030.7,85.6,1.75
2019-01-03 08:15:00,35,0,26,3.4,1030.8,85.5,3.08
2019-01-03 08:30:00,48,0,35,3.4,1030.9,85.6,4.47
2019-01-03 08:45:00,66,0,49,3.6,1031.0,85.7,6.53
2019-01-03 09:00:00,88,0,64,3.7,1031.0,86.0,8.8
2019-01-03 09:15:00,103,0,76,4.0,1031.4,85.6,10.45
2019-01-03 09:30:00,133,0,96,4.3,1031.2,84.1,13.8
2019-01-03 09:45:00,156,0,112,4.5,1031.3,83.2,16.38
2019-01-03 10:00:00,183,0,131,4.6,1031.0,82.2,19.17
2019-01-03 10:15:00,217,0,153,5.0,1030.8,80.8,23.05
2019-01-03 10:30:00,250,0,176,5.0,1030.5,80.2,26.34
2019-01-03 10:45:00,275,0,192,5.5,1030.5,78.4,28.72
2019-01-03 11:00:00,297,0,205,5.7,1030.0,77.3,31.32
2019-01-03 11:15:00,340,0,233,5.9,1029.7,75.1,35.62
2019-01-03 11:30:00,362,0,250,6.2,1029.5,74.6,38.16
2019-01-03 11:45:00,390,0,266,6.3,1029.1,74.1,42.32
2019-01-03 12:00:00,556,0,389,7.0,1028.4,71.5,58.65
2019-01-03 12:15:00,493,0,351,7.1,1027.9,70.3,48.16
2019-01-03 12:30:00,437,0,299,7.8,1027.7,68.9,46.3
2019-01-03 12:45:00,584,0,420,7.7,1027.2,67.6,64.9
2019-01-03 13:00:00,568,0,403,7.7,1026.8,67.0,69.84
2019-01-03 13:15:00,468,0,335,7.9,1026.4,66.0,51.67
2019-01-03 13:30:00,428,0,298,8.7,1026.1,64.1,45.99
2019-01-03 13:45:00,411,0,286,8.8,1025.9,62.4,44.53
2019-01-03 14:00:00,550,0,403,8.6,1025.5,63.9,55.35
2019-01-03 14:15:00,411,0,307,8.7,1025.3,63.9,49.84
2019-01-03 14:30:00,494,0,371,9.4,1025.0,63.5,55.05
2019-01-03 14:45:00,462,0,344,9.1,1025.1,62.5,51.35
2019-01-03 15:00:00,426,0,310,9.8,1024.9,60.5,45.03
2019-01-03 15:15:00,392,0,278,9.8,1024.9,60.9,41.21
2019-01-03 15:30:00,192,0,133,9.4,1025.0,61.7,19.12
2019-01-03 15:45:00,110,0,80,9.2,1025.3,63.2,11.45
2019-01-03 16:00:00,68,0,50,9.2,1025.6,63.7,6.57
2019-01-03 16:15:00,42,0,32,8.9,1026.0,65.2,3.83
2019-01-03 16:30:00,8,0,6,8.9,1026.0,66.4,0.29
2019-01-03 16:45:00,10,0,7,8.9,1025.9,67.6,0.78
2019-01-03 17:00:00,7,0,5,8.6,1025.7,69.3,0.4
2019-01-03 17:15:00,0,0,1,8.3,1025.9,71.3,0.0
2019-01-03 17:30:00,0,0,0,7.9,1025.8,73.9,0.0
2019-01-03 17:45:00,0,0,0,7.7,1026.0,75.2,0.0
2019-01-03 18:00:00,0,0,0,7.6,1025.9,75.6,0.0
2019-01-03 18:15:00,0,0,0,7.6,1026.2,76.3,0.0
2019-01-03 18:30:00,0,0,0,7.5,1026.3,76.4,0.0
2019-01-03 18:45:00,0,0,0,7.4,1026.1,77.2,0.0
2019-01-03 19:00:00,0,0,0,7.3,1026.1,78.3,0.0
2019-01-03 19:15:00,0,0,0,7.2,1026.0,78.3,0.0
2019-01-03 19:30:00,0,0,0,7.3,1025.9,78.7,0.0
2019-01-03 19:45:00,0,0,0,7.2,1025.8,79.6,0.0
2019-01-03 20:00:00,0,0,0,7.2,1025.3,79.9,0.0
2019-01-03 20:15:00,0,0,0,6.9,1026.4,82.4,0.0
2019-01-03 20:30:00,0,0,0,6.6,1026.1,83.6,0.0
2019-01-03 20:45:00,0,0,0,6.4,1026.4,84.7,0.0
2019-01-03 21:00:00,0,0,0,6.3,1026.0,85.1,0.0
2019-01-03 21:15:00,0,0,0,6.1,1026.3,85.2,0.0
2019-01-03 21:30:00,0,0,0,5.8,1026.3,84.9,0.0
2019-01-03 21:45:00,0,0,0,6.0,1027.1,84.6,0.0
2019-01-03 22:00:00,0,0,0,5.8,1026.6,84.5,0.0
2019-01-03 22:15:00,0,0,0,5.7,1026.4,84.1,0.0
2019-01-03 22:30:00,0,0,0,5.7,1026.0,83.6,0.0
2019-01-03 22:45:00,0,0,0,5.6,1026.3,83.1,0.0
2019-01-03 23:00:00,0,0,0,5.5,1026.4,82.8,0.0
2019-01-03 23:15:00,0,0,0,5.5,1026.2,82.2,0.0
2019-01-03 23:30:00,0,0,0,5.6,1025.8,81.8,0.0
2019-01-03 23:45:00,0,0,0,5.6,1026.0,81.5,0.0
2019-01-04 00:00:00,0,0,0,5.6,1025.8,80.8,0.0
2019-01-04 00:15:00,0,0,0,5.4,1025.8,80.7,0.0
2019-01-04 00:30:00,0,0,0,5.3,1025.9,80.1,0.0
2019-01-04 00:45:00,0,0,0,5.3,1026.1,80.0,0.0
2019-01-04 01:00:00,0,0,0,5.4,1026.2,79.6,0.0
2019-01-04 01:15:00,0,0,0,5.3,1026.5,79.7,0.0
2019-01-04 01:30:00,0,0,0,5.2,1025.7,80.2,0.0
2019-01-04 01:45:00,0,0,0,5.4,1026.6,79.6,0.0
2019-01-04 02:00:00,0,0,0,5.2,1027.3,79.1,0.0
2019-01-04 02:15:00,0,0,0,5.1,1026.7,79.1,0.0
2019-01-04 02:30:00,0,0,0,4.9,1026.5,78.9,0.0
2019-01-04 02:45:00,0,0,0,4.6,1026.3,79.0,0.0
2019-01-04 03:00:00,0,0,0,4.5,1026.4,79.3,0.0
2019-01-04 03:15:00,0,0,0,4.5,1026.9,79.1,0.0
2019-01-04 03:30:00,0,0,0,4.4,1026.5,79.2,0.0
2019-01-04 03:45:00,0,0,0,4.4,1026.4,79.5,0.0
2019-01-04 04:00:00,0,0,0,4.3,1025.7,78.9,0.0
2019-01-04 04:15:00,0,0,0,4.3,1025.5,79.0,0.0
2019-01-04 04:30:00,0,0,0,4.2,1025.6,78.6,0.0
2019-01-04 04:45:00,0,0,0,4.4,1025.0,78.5,0.0
2019-01-04 05:00:00,0,0,0,4.3,1025.5,78.3,0.0
2019-01-04 05:15:00,0,0,0,4.5,1025.4,78.1,0.0
2019-01-04 05:30:00,0,0,0,4.5,1025.6,77.9,0.0
2019-01-04 05:45:00,0,0,0,4.6,1025.9,78.0,0.0
2019-01-04 06:00:00,0,0,0,4.5,1025.6,78.5,0.0
2019-01-04 06:15:00,0,0,0,4.7,1026.2,78.5,0.0
2019-01-04 06:30:00,0,0,0,4.7,1026.0,79.0,0.0
2019-01-04 06:45:00,0,0,0,4.5,1025.8,79.5,0.0
2019-01-04 07:00:00,0,0,0,4.4,1026.0,80.1,0.0
2019-01-04 07:15:00,0,0,0,4.4,1026.2,80.0,0.0
2019-01-04 07:30:00,2,0,2,4.4,1026.0,80.6,0.0
2019-01-04 07:45:00,10,0,7,4.6,1026.3,80.5,0.63
2019-01-04 08:00:00,23,0,17,4.6,1026.2,81.4,1.81
2019-01-04 08:15:00,19,0,14,4.7,1027.2,81.7,1.49
2019-01-04 08:30:00,52,0,37,4.9,1026.8,82.3,5.27
2019-01-04 08:45:00,53,0,40,5.0,1026.9,82.6,5.17
2019-01-04 09:00:00,41,0,30,5.0,1027.5,83.3,3.96
2019-01-04 09:15:00,59,0,43,5.2,1027.4,83.6,5.89
2019-01-04 09:30:00,87,0,65,5.2,1027.4,84.2,8.9
2019-01-04 09:45:00,84,0,64,5.5,1028.1,84.5,7.52
2019-01-04 10:00:00,41,0,31,5.6,1028.1,85.1,3.63
2019-01-04 10:15:00,62,0,46,5.6,1027.9,85.4,6.28
2019-01-04 10:30:00,98,0,74,5.8,1028.0,85.4,9.49
2019-01-04 10:45:00,79,0,60,5.9,1027.9,85.5,7.64
2019-01-04 11:00:00,122,0,90,6.0,1027.6,85.5,13.36
2019-01-04 11:15:00,152,0,112,6.2,1027.3,85.6,16.21
2019-01-04 11:30:00,166,0,123,6.3,1026.8,85.5,16.05
2019-01-04 11:45:00,103,0,76,6.4,1026.8,85.5,9.71
2019-01-04 12:00:00,93,0,69,6.5,1026.5,85.6,8.79
2019-01-04 12:15:00,136,0,101,6.5,1026.0,85.1,12.81
2019-01-04 12:30:00,107,0,79,6.7,1025.4,85.1,10.48
2019-01-04 12:45:00,83,0,61,7.0,1025.1,83.7,8.93
2019-01-04 13:00:00,104,0,77,6.9,1024.8,83.3,11.89
2019-01-04 13:15:00,81,0,60,6.7,1025.0,82.4,8.13
2019-01-04 13:30:00,63,0,47,6.6,1025.0,83.4,6.86
2019-01-04 13:45:00,87,0,65,6.6,1025.1,83.1,9.06
2019-01-04 14:00:00,73,0,54,6.5,1025.0,83.0,7.03
2019-01-04 14:15:00,65,0,49,6.4,1024.7,83.7,6.83
2019-01-04 14:30:00,52,0,39,6.3,1024.8,85.1,5.16
2019-01-04 14:45:00,50,0,36,6.3,1024.8,84.4,4.67
2019-01-04 15:00:00,29,0,21,6.3,1024.7,84.5,3.05
2019-01-04 15:15:00,26,0,20,6.0,1024.9,85.7,2.28
2019-01-04 15:30:00,18,0,14,5.9,1025.0,85.9,1.41
2019-01-04 15:45:00,13,0,10,5.7,1024.9,86.1,0.96
2019-01-04 16:00:00,11,0,8,5.5,1024.8,86.2,0.92
2019-01-04 16:15:00,13,0,10,5.4,1024.9,85.9,1.18
2019-01-04 16:30:00,10,0,7,5.4,1025.1,86.0,0.6
2019-01-04 16:45:00,4,0,3,5.2,1025.3,86.4,0.02
2019-01-04 17:00:00,2,0,2,5.3,1025.3,85.9,0.0
2019-01-04 17:15:00,0,0,1,5.2,1025.4,86.5,0.0
2019-01-04 17:30:00,0,0,0,5.2,1025.6,85.9,0.0
2019-01-04 17:45:00,0,0,0,5.0,1025.9,86.1,0.0
2019-01-04 18:00:00,0,0,0,5.1,1026.0,86.1,0.0
2019-01-04 18:15:00,0,0,0,5.0,1026.0,86.3,0.0
2019-01-04 18:30:00,0,0,0,5.0,1026.3,86.1,0.0
2019-01-04 18:45:00,0,0,0,5.0,1026.5,86.3,0.0
2019-01-04 19:00:00,0,0,0,5.1,1026.6,86.0,0.0
2019-01-04 19:15:00,0,0,0,5.0,1026.7,85.7,0.0
2019-01-04 19:30:00,0,0,0,5.0,1026.8,86.2,0.0
2019-01-04 19:45:00,0,0,0,4.8,1026.8,86.1,0.0
2019-01-04 20:00:00,0,0,0,4.7,1026.9,86.0,0.0
2019-01-04 20:15:00,0,0,0,4.4,1026.8,86.3,0.0
2019-01-04 20:30:00,0,0,0,4.2,1027.0,86.1,0.0
2019-01-04 20:45:00,0,0,0,4.3,1027.0,86.0,0.0
2019-01-04 21:00:00,0,0,0,4.3,1027.1,86.1,0.0
2019-01-04 21:15:00,0,0,0,4.3,1027.2,85.9,0.0
2019-01-04 21:30:00,0,0,0,4.4,1027.1,85.6,0.0
2019-01-04 21:45:00,0,0,0,4.4,1027.3,85.1,0.0
2019-01-04 22:00:00,0,0,0,4.3,1027.2,84.9,0.0
2019-01-04 22:15:00,0,0,0,4.3,1027.1,85.5,0.0
2019-01-04 22:30:00,0,0,0,4.3,1027.0,85.5,0.0
2019-01-04 22:45:00,0,0,0,4.2,1026.9,85.5,0.0
2019-01-04 23:00:00,0,0,0,4.2,1027.0,85.3,0.0
2019-01-04 23:15:00,0,0,0,4.2,1026.9,85.4,0.0
2019-01-04 23:30:00,0,0,0,4.1,1026.8,85.2,0.0
2019-01-04 23:45:00,0,0,0,4.1,1026.6,85.5,0.0
